,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,uuid,created_date,scanned_date,finish_date,modify_date,pointsawarded_date,purchased_date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned_y,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
185,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",350.0,1.0,FINISHED,10.00,5ffc9d87b3348b11c9338920,5ffc9daa0a7214adca000054,2021-01-11 18:49:14.000000000,2021-01-11 18:49:14.000000000,2021-01-11 18:49:15.000000000,2021-01-11 18:49:15.000000000,2021-01-11 18:49:15.000000000,2021-01-04 00:00:00.000000000,021000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
186,NULL,NULL,0.0,1.0,FINISHED,3.09,5ffc8cc104929111f6e922a3,5ffc8cc20a720f05c5000026,2021-01-11 07:37:06.000000000,2021-01-11 07:37:06.000000000,2021-01-11 12:38:01.000000000,2021-01-11 12:38:01.000000000,NULL,2021-01-10 14:00:00.000000000,021000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,NULL,2,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
187,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,4.0,FINISHED,21.00,5ffc9da0b3348b11c9338951,5ffc9da10a720f05c5000043,2021-01-11 18:49:05.000000000,2021-01-11 18:49:05.000000000,2021-01-11 18:49:05.000000000,2021-01-11 18:49:10.000000000,2021-01-11 18:49:05.000000000,2021-01-11 00:00:00.000000000,021000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,NULL,3,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
188,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,22.00,5ffcb4b9b3348b11c9338ae7,5ffcb4b90a720f051500000c,2021-01-11 20:27:37.000000000,2021-01-11 20:27:37.000000000,2021-01-11 20:27:38.000000000,2021-01-11 20:27:42.000000000,2021-01-11 20:27:38.000000000,2021-01-11 00:00:00.000000000,021000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,NULL,4,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
189,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,3.09,5ffca2f3b3348b11c9338a10,5ffca2f30a720f05c5000054,2021-01-11 09:11:47.000000000,2021-01-11 09:11:47.000000000,2021-01-11 14:11:50.000000000,2021-01-11 14:11:50.000000000,2021-01-11 14:11:50.000000000,2021-01-10 14:00:00.000000000,021000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,NULL,5,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
190,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",8950.0,10.0,FLAGGED,290.00,5ffcb47d04929111f6e9256c,5ffcb4900a720f0515000002,2021-01-11 20:26:56.000000000,2021-01-11 20:26:56.000000000,NULL,2021-01-11 20:26:57.000000000,NULL,2021-02-11 20:26:56.000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,2.0,FINISHED,1.00,5ffc8f9704929111f6e922bf,5ffc8fa40a720f05c5000028,2021-01-11 17:49:24.000000000,2021-01-11 17:49:24.000000000,2021-01-11 17:49:30.000000000,2021-01-11 17:49:30.000000000,2021-01-11 17:49:24.000000000,2021-01-10 17:49:24.000000000,4011,ITEM NOT FOUND,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,3.09,5ffc92a104929111f6e923cb,5ffc92a20a7214adca000046,2021-01-11 08:02:10.000000000,2021-01-11 08:02:10.000000000,2021-01-11 13:02:19.000000000,2021-01-11 13:02:19.000000000,2021-01-11 13:02:19.000000000,2021-01-10 14:00:00.000000000,1234,NULL,NULL,NULL,True,2,True,NULL,1234,True,NULL,NULL,USER_FLAGGED,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
193,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ffc8fe80a720f05c5000031,2021-01-11 17:50:32.000000000,2021-01-11 17:50:32.000000000,2021-01-11 17:50:33.000000000,2021-01-11 17:50:33.000000000,2021-01-11 17:50:33.000000000,2021-01-10 17:50:31.000000000,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,1.0,4011,True,29.00,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
194,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,4.0,FINISHED,27.00,5ffc9da0b3348b11c9338951,5ffc9da10a7214adca00004d,2021-01-11 18:49:05.000000000,2021-01-11 18:49:05.000000000,2021-01-11 18:49:06.000000000,2021-01-11 18:49:10.000000000,2021-01-11 18:49:06.000000000,2021-01-11 00:00:00.000000000,021000013869,NULL,9.99,9.99,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
195,NULL,NULL,NULL,3.0,REJECTED,3.00,5ffc9d87b3348b11c9338920,5ffc9dc60a7214adca00005a,2021-01-11 18:49:42.000000000,2021-01-11 18:49:42.000000000,NULL,2021-01-11 18:49:43.000000000,NULL,2017-10-30 00:00:00.000000000,075925306254,NULL,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
196,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FLAGGED,1.00,5ffcb48d04929111f6e92594,5ffcb48d0a7214ad4e000002,2021-01-11 20:26:53.000000000,2021-01-11 20:26:53.000000000,NULL,2021-01-11 20:26:55.000000000,2021-01-11 20:26:55.000000000,2021-01-10 20:26:53.000000000,075925306254,NULL,10.00,10.00,True,2,True,2.0,075925306254,True,10.00,2.0,USER_FLAGGED,NULL,NULL,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
197,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,4.0,FINISHED,29.00,5ffc9da0b3348b11c9338951,5ffc9da20a7214adca00004e,2021-01-11 18:49:06.000000000,2021-01-11 18:49:06.000000000,2021-01-11 18:49:07.000000000,2021-01-11 18:49:11.000000000,2021-01-11 18:49:07.000000000,2021-01-11 00:00:00.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,True,3,True,1.0,034100573065,True,1.00,1.0,USER_FLAGGED,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,2.23,5ffc8f9704929111f6e922bf,5ffc8fa90a720f05c500002a,2021-01-11 17:49:29.000000000,2021-01-11 17:49:29.000000000,2021-01-11 17:49:30.000000000,2021-01-11 17:49:30.000000000,2021-01-11 17:49:30.000000000,2021-01-11 17:49:29.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,True,4,True,1.0,034100573065,True,1.00,1.0,USER_FLAGGED,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
199,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FLAGGED,1.00,5ffc9d87b3348b11c9338920,5ffc9dd00a720f05c5000051,2021-01-11 18:49:52.000000000,2021-01-11 18:49:52.000000000,NULL,2021-01-11 18:49:52.000000000,NULL,2021-01-10 18:49:52.000000000,NULL,NULL,NULL,NULL,True,5,True,NULL,034100573065,True,1.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,5ffcb47d04929111f6e9256c,5ffcb4ad0a720f0515000009,2021-01-11 20:27:25.000000000,2021-01-11 20:27:25.000000000,2021-01-11 20:27:30.000000000,2021-01-11 20:27:30.000000000,2021-01-11 20:27:25.000000000,2021-01-10 20:27:25.000000000,044700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
201,5.0,All-receipts receipt bonus,5.0,3.0,FINISHED,20.00,5ffcb4bc04929111f6e92608,5ffcb4c10a7214ad4e000014,2021-01-11 20:27:45.000000000,2021-01-11 20:27:45.000000000,2021-01-11 20:27:45.000000000,2021-01-11 20:27:50.000000000,2021-01-11 20:27:45.000000000,2021-01-11 00:00:00.000000000,044700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,NULL,2,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
202,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,2.0,FINISHED,26.00,5ffc9d9d04929111f6e9244f,5ffc9d9d0a720f05c5000042,2021-01-11 18:49:01.000000000,2021-01-11 18:49:01.000000000,2021-01-11 18:49:02.000000000,2021-01-11 18:49:06.000000000,2021-01-11 18:49:02.000000000,2021-01-11 00:00:00.000000000,044700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,NULL,3,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
203,5.0,All-receipts receipt bonus,5,1.0,REJECTED,10.00,5ffc9d9cb3348b11c933893f,5ffc9d9c0a7214adca00004b,2021-01-11 18:49:00.000000000,2021-01-11 18:49:00.000000000,NULL,2021-01-11 18:49:05.000000000,NULL,2021-01-11 00:00:00.000000000,044700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,NULL,4,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
204,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,2.0,FINISHED,1.00,5ffc8f9704929111f6e922bf,5ffc8fa10a7214adca00002e,2021-01-11 17:49:21.000000000,2021-01-11 17:49:21.000000000,2021-01-11 17:49:28.000000000,2021-01-11 17:49:28.000000000,2021-01-11 17:49:21.000000000,2021-01-10 17:49:21.000000000,044700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,NULL,5,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.0,800,NULL,NULL,NULL,NULL,NULL,NULL
205,NULL,NULL,100.0,1.0,FINISHED,10.00,5ffcb47d04929111f6e9256c,5ffcb4c90a7214ad4e000016,2021-01-11 20:27:53.000000000,2021-01-11 20:27:53.000000000,2021-01-11 20:27:54.000000000,2021-01-11 20:27:54.000000000,2021-01-11 20:27:53.000000000,2021-01-04 00:00:00.000000000,041258081601,WYLER'S Instant Bouillon Powder - Chicken Flavor 2.00-oz,9.99,9.99,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,NULL,NULL,0.0,1.0,FINISHED,3.09,5ffc8cb304929111f6e9229d,5ffc8cb40a720f05c5000025,2021-01-11 07:36:52.000000000,2021-01-11 07:36:52.000000000,2021-01-11 12:36:56.000000000,2021-01-11 12:36:56.000000000,NULL,2021-01-10 14:00:00.000000000,075925306254,NULL,1,1,False,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
207,5.0,All-receipts receipt bonus,5,1.0,REJECTED,10.00,5ffcb4b8b3348b11c9338ae1,5ffcb4b80a7214ad4e00000d,2021-01-11 20:27:36.000000000,2021-01-11 20:27:36.000000000,NULL,2021-01-11 20:27:41.000000000,NULL,2021-01-11 00:00:00.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,2,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
208,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,2.0,FINISHED,1.00,5ffcb47d04929111f6e9256c,5ffcb4a20a720f0515000006,2021-01-11 20:27:14.000000000,2021-01-11 20:27:14.000000000,2021-01-11 20:27:19.000000000,2021-01-11 20:27:19.000000000,2021-01-11 20:27:14.000000000,2021-01-10 20:27:14.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,3,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
209,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",885.0,2.0,FINISHED,2.00,5ffc8f9704929111f6e922bf,5ffc8f990a7214adca00002d,2021-01-11 17:49:13.000000000,2021-01-11 17:49:13.000000000,2021-01-11 17:49:18.000000000,2021-01-11 17:49:18.000000000,2021-01-11 17:49:18.000000000,2021-01-10 17:49:13.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,4,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
210,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1cbe0a7214ad28002843,2021-01-12 22:03:42.000000000,2021-01-12 22:03:42.000000000,2021-01-12 22:03:42.000000000,2021-01-12 22:03:42.000000000,NULL,2021-01-12 00:00:00.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,5,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
211,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffce7db0a720f051500236e,2021-01-12 00:05:47.000000000,2021-01-12 00:05:47.000000000,2021-01-12 00:05:49.000000000,2021-01-12 00:05:47.000000000,NULL,2021-01-12 00:00:00.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,6,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
212,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330,5ffce8570a7214ad4e003e6f,2021-01-12 00:07:51.000000000,2021-01-12 00:07:51.000000000,NULL,2021-01-12 00:07:51.000000000,NULL,NULL,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,7,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
213,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffce8310a7214ad4e003797,2021-01-12 00:07:13.000000000,2021-01-12 00:07:13.000000000,2021-01-12 00:07:14.000000000,2021-01-12 00:07:13.000000000,NULL,2021-01-12 00:00:00.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,8,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
214,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe19d90a7214ad28000e62,2021-01-12 21:51:21.000000000,2021-01-12 21:51:21.000000000,2021-01-12 21:51:21.000000000,2021-01-12 21:51:21.000000000,NULL,2021-01-12 00:00:00.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,9,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
215,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1d030a720f05ac002c9e,2021-01-12 22:04:51.000000000,2021-01-12 22:04:51.000000000,2021-01-12 22:04:51.000000000,2021-01-12 22:04:51.000000000,NULL,2021-01-12 00:00:00.000000000,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,10,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
216,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330,5ffce8250a7214ad4e0034de,2021-01-12 00:07:00.000000000,2021-01-12 00:07:00.000000000,NULL,2021-01-12 00:07:00.000000000,NULL,NULL,034100573065,MILLER LITE 24 PACK 12OZ CAN,29.00,29.00,False,11,True,1.0,034100573065,True,29.00,1.0,NULL,NULL,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870.0,77,NULL,NULL,NULL,NULL,NULL,NULL
217,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330,5ffcefb00a720f0515005e8d,2021-01-12 00:39:12.000000000,2021-01-12 00:39:12.000000000,NULL,2021-01-12 00:39:12.000000000,NULL,NULL,075925306254,NULL,1,1,NULL,1,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
218,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffce76e0a720f0515000b48,2021-01-12 00:03:58.000000000,2021-01-12 00:03:58.000000000,2021-01-12 00:04:00.000000000,2021-01-12 00:03:58.000000000,NULL,2021-01-12 00:00:00.000000000,NULL,NULL,NULL,NULL,True,2,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe23560a720f05ac006874,2021-01-12 22:31:50.000000000,2021-01-12 22:31:50.000000000,2021-01-12 22:31:50.000000000,2021-01-12 22:31:50.000000000,NULL,2021-01-12 00:00:00.000000000,NULL,NULL,NULL,NULL,True,3,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe22a20a720f05ac0061d7,2021-01-12 22:28:50.000000000,2021-01-12 22:28:50.000000000,2021-01-12 22:28:50.000000000,2021-01-12 22:28:50.000000000,NULL,2021-01-12 00:00:00.000000000,NULL,NULL,NULL,NULL,True,4,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1dc20a7214ad28003180,2021-01-12 22:08:02.000000000,2021-01-12 22:08:02.000000000,2021-01-12 22:08:03.000000000,2021-01-12 22:08:02.000000000,NULL,2021-01-12 00:00:00.000000000,NULL,NULL,NULL,NULL,True,5,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330,5ffce88b0a7214ad4e004b22,2021-01-12 00:08:42.000000000,2021-01-12 00:08:42.000000000,NULL,2021-01-12 00:08:42.000000000,NULL,NULL,NULL,NULL,NULL,NULL,True,6,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330,5ffce7a70a720f05150016b0,2021-01-12 00:04:55.000000000,2021-01-12 00:04:55.000000000,NULL,2021-01-12 00:04:55.000000000,NULL,NULL,NULL,NULL,NULL,NULL,True,7,True,NULL,034100573065,True,29.00,1.0,USER_FLAGGED,NULL,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
